fold,phase,population,row_type,model,master_seed,member,status,accepted,f1,fn,fp,negative,positive,precision,recall,rejected,rows,tn,tp,coverage,score_scope,support,log_loss,brier,roc_auc,average_precision,undefined_reasons,selected_threshold,selection_available,decision_unavailable_reason,probability_available,acceptance_available,selected_decision_metrics,details,correlation,mean_absolute_difference,reason,fit_id,requested_fit_id,reused,training_support,fit_contract_sha256,model_sha256,fit_seconds,iterations,member_score_note
2023Q2,refit,0.0005,model,full,,,available,0,,,,,,,,0,,,,"{""all_outcomes"": {""causally_ineligible"": 41764, ""censored"": 13, ""no_primary_signal"": 23161, ""stop_loss"": 3}, ""causal_eligible"": 0, ""causal_reasons"": {"""": 16, ""insufficient_history"": 64925}, ""eligible_outcomes"": {}, ""metric_rows"": 0, ""openings"": 64941, ""primary_accepted"": 0, ""primary_event"": 1978, ""primary_reasons"": {""no_momentum"": 327, ""primary_history"": 22834, ""signal"": 41780}, ""primary_signals"": 41780}",conclusive_metric_rows,"{""negative"": 0, ""positive"": 0, ""rows"": 0}",,,,,"{""average_precision"": ""empty_evaluation"", ""brier"": ""empty_evaluation"", ""log_loss"": ""empty_evaluation"", ""roc_auc"": ""empty_evaluation"", ""thresholds.0.3.precision"": ""no_signals"", ""thresholds.0.3.recall"": ""no_positives"", ""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.4.recall"": ""no_positives"", ""thresholds.0.5.precision"": ""no_signals"", ""thresholds.0.5.recall"": ""no_positives""}",0.3,True,,0,0,"{""accepted"": 0, ""f1"": null, ""fn"": 0, ""fp"": 0, ""negative"": 0, ""positive"": 0, ""precision"": null, ""recall"": null, ""rejected"": 0, ""rows"": 0, ""tn"": 0, ""tp"": 0}",,,,,,,,,,,,,
2023Q2,refit,0.0005,model,sequential_0,0,,available,0,,,,,,,,0,,,,"{""all_outcomes"": {""causally_ineligible"": 41764, ""censored"": 13, ""no_primary_signal"": 23161, ""stop_loss"": 3}, ""causal_eligible"": 0, ""causal_reasons"": {"""": 16, ""insufficient_history"": 64925}, ""eligible_outcomes"": {}, ""metric_rows"": 0, ""openings"": 64941, ""primary_accepted"": 0, ""primary_event"": 1978, ""primary_reasons"": {""no_momentum"": 327, ""primary_history"": 22834, ""signal"": 41780}, ""primary_signals"": 41780}",conclusive_metric_rows,"{""negative"": 0, ""positive"": 0, ""rows"": 0}",,,,,"{""average_precision"": ""empty_evaluation"", ""brier"": ""empty_evaluation"", ""log_loss"": ""empty_evaluation"", ""roc_auc"": ""empty_evaluation"", ""thresholds.0.3.precision"": ""no_signals"", ""thresholds.0.3.recall"": ""no_positives"", ""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.4.recall"": ""no_positives"", ""thresholds.0.5.precision"": ""no_signals"", ""thresholds.0.5.recall"": ""no_positives""}",0.3,True,,0,0,"{""accepted"": 0, ""f1"": null, ""fn"": 0, ""fp"": 0, ""negative"": 0, ""positive"": 0, ""precision"": null, ""recall"": null, ""rejected"": 0, ""rows"": 0, ""tn"": 0, ""tp"": 0}",,,,,,,,,,,,,
2023Q2,refit,0.0005,model,sequential_1,1,,available,0,,,,,,,,0,,,,"{""all_outcomes"": {""causally_ineligible"": 41764, ""censored"": 13, ""no_primary_signal"": 23161, ""stop_loss"": 3}, ""causal_eligible"": 0, ""causal_reasons"": {"""": 16, ""insufficient_history"": 64925}, ""eligible_outcomes"": {}, ""metric_rows"": 0, ""openings"": 64941, ""primary_accepted"": 0, ""primary_event"": 1978, ""primary_reasons"": {""no_momentum"": 327, ""primary_history"": 22834, ""signal"": 41780}, ""primary_signals"": 41780}",conclusive_metric_rows,"{""negative"": 0, ""positive"": 0, ""rows"": 0}",,,,,"{""average_precision"": ""empty_evaluation"", ""brier"": ""empty_evaluation"", ""log_loss"": ""empty_evaluation"", ""roc_auc"": ""empty_evaluation"", ""thresholds.0.3.precision"": ""no_signals"", ""thresholds.0.3.recall"": ""no_positives"", ""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.4.recall"": ""no_positives"", ""thresholds.0.5.precision"": ""no_signals"", ""thresholds.0.5.recall"": ""no_positives""}",0.3,True,,0,0,"{""accepted"": 0, ""f1"": null, ""fn"": 0, ""fp"": 0, ""negative"": 0, ""positive"": 0, ""precision"": null, ""recall"": null, ""rejected"": 0, ""rows"": 0, ""tn"": 0, ""tp"": 0}",,,,,,,,,,,,,
2023Q2,refit,0.0005,model,uniform_0,0,,available,0,,,,,,,,0,,,,"{""all_outcomes"": {""causally_ineligible"": 41764, ""censored"": 13, ""no_primary_signal"": 23161, ""stop_loss"": 3}, ""causal_eligible"": 0, ""causal_reasons"": {"""": 16, ""insufficient_history"": 64925}, ""eligible_outcomes"": {}, ""metric_rows"": 0, ""openings"": 64941, ""primary_accepted"": 0, ""primary_event"": 1978, ""primary_reasons"": {""no_momentum"": 327, ""primary_history"": 22834, ""signal"": 41780}, ""primary_signals"": 41780}",conclusive_metric_rows,"{""negative"": 0, ""positive"": 0, ""rows"": 0}",,,,,"{""average_precision"": ""empty_evaluation"", ""brier"": ""empty_evaluation"", ""log_loss"": ""empty_evaluation"", ""roc_auc"": ""empty_evaluation"", ""thresholds.0.3.precision"": ""no_signals"", ""thresholds.0.3.recall"": ""no_positives"", ""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.4.recall"": ""no_positives"", ""thresholds.0.5.precision"": ""no_signals"", ""thresholds.0.5.recall"": ""no_positives""}",0.3,True,,0,0,"{""accepted"": 0, ""f1"": null, ""fn"": 0, ""fp"": 0, ""negative"": 0, ""positive"": 0, ""precision"": null, ""recall"": null, ""rejected"": 0, ""rows"": 0, ""tn"": 0, ""tp"": 0}",,,,,,,,,,,,,
2023Q2,refit,0.0005,model,uniform_1,1,,available,0,,,,,,,,0,,,,"{""all_outcomes"": {""causally_ineligible"": 41764, ""censored"": 13, ""no_primary_signal"": 23161, ""stop_loss"": 3}, ""causal_eligible"": 0, ""causal_reasons"": {"""": 16, ""insufficient_history"": 64925}, ""eligible_outcomes"": {}, ""metric_rows"": 0, ""openings"": 64941, ""primary_accepted"": 0, ""primary_event"": 1978, ""primary_reasons"": {""no_momentum"": 327, ""primary_history"": 22834, ""signal"": 41780}, ""primary_signals"": 41780}",conclusive_metric_rows,"{""negative"": 0, ""positive"": 0, ""rows"": 0}",,,,,"{""average_precision"": ""empty_evaluation"", ""brier"": ""empty_evaluation"", ""log_loss"": ""empty_evaluation"", ""roc_auc"": ""empty_evaluation"", ""thresholds.0.3.precision"": ""no_signals"", ""thresholds.0.3.recall"": ""no_positives"", ""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.4.recall"": ""no_positives"", ""thresholds.0.5.precision"": ""no_signals"", ""thresholds.0.5.recall"": ""no_positives""}",0.3,True,,0,0,"{""accepted"": 0, ""f1"": null, ""fn"": 0, ""fp"": 0, ""negative"": 0, ""positive"": 0, ""precision"": null, ""recall"": null, ""rejected"": 0, ""rows"": 0, ""tn"": 0, ""tp"": 0}",,,,,,,,,,,,,
2023Q2,refit,0.0005,model,weighted_constant,,,available,0,,,,,,,,0,,,,"{""all_outcomes"": {""causally_ineligible"": 41764, ""censored"": 13, ""no_primary_signal"": 23161, ""stop_loss"": 3}, ""causal_eligible"": 0, ""causal_reasons"": {"""": 16, ""insufficient_history"": 64925}, ""eligible_outcomes"": {}, ""metric_rows"": 0, ""openings"": 64941, ""primary_accepted"": 0, ""primary_event"": 1978, ""primary_reasons"": {""no_momentum"": 327, ""primary_history"": 22834, ""signal"": 41780}, ""primary_signals"": 41780}",conclusive_metric_rows,"{""negative"": 0, ""positive"": 0, ""rows"": 0}",,,,,"{""average_precision"": ""empty_evaluation"", ""brier"": ""empty_evaluation"", ""log_loss"": ""empty_evaluation"", ""roc_auc"": ""empty_evaluation"", ""thresholds.0.3.precision"": ""no_signals"", ""thresholds.0.3.recall"": ""no_positives"", ""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.4.recall"": ""no_positives"", ""thresholds.0.5.precision"": ""no_signals"", ""thresholds.0.5.recall"": ""no_positives""}",0.5,True,,0,0,"{""accepted"": 0, ""f1"": null, ""fn"": 0, ""fp"": 0, ""negative"": 0, ""positive"": 0, ""precision"": null, ""recall"": null, ""rejected"": 0, ""rows"": 0, ""tn"": 0, ""tp"": 0}",,,,,,,,,,,,,
2023Q2,refit,0.0005,model,weighted_logistic,,,available,0,,,,,,,,0,,,,"{""all_outcomes"": {""causally_ineligible"": 41764, ""censored"": 13, ""no_primary_signal"": 23161, ""stop_loss"": 3}, ""causal_eligible"": 0, ""causal_reasons"": {"""": 16, ""insufficient_history"": 64925}, ""eligible_outcomes"": {}, ""metric_rows"": 0, ""openings"": 64941, ""primary_accepted"": 0, ""primary_event"": 1978, ""primary_reasons"": {""no_momentum"": 327, ""primary_history"": 22834, ""signal"": 41780}, ""primary_signals"": 41780}",conclusive_metric_rows,"{""negative"": 0, ""positive"": 0, ""rows"": 0}",,,,,"{""average_precision"": ""empty_evaluation"", ""brier"": ""empty_evaluation"", ""log_loss"": ""empty_evaluation"", ""roc_auc"": ""empty_evaluation"", ""thresholds.0.3.precision"": ""no_signals"", ""thresholds.0.3.recall"": ""no_positives"", ""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.4.recall"": ""no_positives"", ""thresholds.0.5.precision"": ""no_signals"", ""thresholds.0.5.recall"": ""no_positives""}",0.3,True,,0,0,"{""accepted"": 0, ""f1"": null, ""fn"": 0, ""fp"": 0, ""negative"": 0, ""positive"": 0, ""precision"": null, ""recall"": null, ""rejected"": 0, ""rows"": 0, ""tn"": 0, ""tp"": 0}",,,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,sequential_0_minus_full,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,sequential_0_minus_uniform_0,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,sequential_0_minus_weighted_constant,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,sequential_0_minus_weighted_logistic,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,sequential_1_minus_full,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,sequential_1_minus_uniform_1,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,sequential_1_minus_weighted_constant,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,sequential_1_minus_weighted_logistic,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,uniform_0_minus_full,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,uniform_0_minus_weighted_constant,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,uniform_0_minus_weighted_logistic,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,uniform_1_minus_full,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,uniform_1_minus_weighted_constant,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,paired_sensitivity,uniform_1_minus_weighted_logistic,,,empty_evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": null, ""log_loss"": null, ""status"": ""empty_evaluation"", ""weeks"": 0}",,,,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,sequential_0,0,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,sequential_0,0,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,sequential_0,0,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,sequential_1,1,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,sequential_1,1,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,sequential_1,1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,uniform_0,0,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,uniform_0,0,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,uniform_0,0,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,uniform_1,1,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,uniform_1,1,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,member_diversity,uniform_1,1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty_evaluation,,,,,,,,,
2023Q2,refit,0.0005,fit_slot,full,,,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:full,,False,"{""negative"": 23942, ""positive"": 9070, ""rows"": 33012}",6304ab283a7096baa9570a11f3c2eb2792b7b1bde313678746c11e3fc0725d8e,12e93b3fc815169f54d5fa7eb5590d6fe967237dfc6a1e6861c113069ef175e4,0.057326,[21],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,sequential_0,0,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:sequential_0:0,,False,"{""negative"": 374, ""positive"": 138, ""rows"": 512}",fbc8c81396816d42e964f9802153261a2b6e34e890d1116df7e7b17f1367c54b,c18194f34c9c71602ec7d9889f90dc3d1fdb8ffd1816ce5d090669a07a048c86,0.026488,[33],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,sequential_0,0,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:sequential_0:1,,False,"{""negative"": 357, ""positive"": 155, ""rows"": 512}",45c164299b7453c88f15e0da048411c222ea7aa33f4f4e61f32466ba34f21bae,86104e4c38fc6be8ad69875e0dc513bec2cf7addadf58328b6cee628e33ae147,0.026403,[33],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,sequential_0,0,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:sequential_0:2,,False,"{""negative"": 392, ""positive"": 120, ""rows"": 512}",544298f6f4e9afb03afbd1c97e9a3ccc206077311c43443ea7d732f4f2ca149b,c5ae9fda85aea080c34c4bf9ad8613ed14a1697f207e4e5f081679085b8dd1d6,0.026218,[29],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,sequential_1,1,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:sequential_1:0,,False,"{""negative"": 354, ""positive"": 158, ""rows"": 512}",d3766baa389d56bd2b9488cbbb278c5bce44e13077c1a2238e2cbbf6a0772ab9,6521cf12845dccd5f9665970ae0f4fc860ea2862d14bfe865e99ea911f57a65b,0.02583,[35],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,sequential_1,1,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:sequential_1:1,,False,"{""negative"": 374, ""positive"": 138, ""rows"": 512}",a9ce7859ee78d16703fb905c1590430dfd36e1eac65bbf23983b14078e162862,17da0862b58910ed10870547794c16a25ab7313c8ed54fac19eafa5d5e0d3059,0.025752,[32],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,sequential_1,1,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:sequential_1:2,,False,"{""negative"": 360, ""positive"": 152, ""rows"": 512}",e94ccfa7899fbd96622934077e71b74abe7162ad7521a790003ddfd5363ea753,ed050984931967ce07e85d6693aeef4ea9f811119e5a3ab2a97f64d7dc8b4756,0.026113,[32],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,uniform_0,0,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:uniform_0:0,,False,"{""negative"": 369, ""positive"": 143, ""rows"": 512}",6f9fd622214be648b3babc1ac328a75e44a81f1d240c785d1213267c2bd8da59,7de96b64a61dceb7a9d7e3a0c36aba74c0a4f69d9573092dc47d1ef18ea184bd,0.025605,[32],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,uniform_0,0,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:uniform_0:1,,False,"{""negative"": 362, ""positive"": 150, ""rows"": 512}",f312232136dd285eab2ad0fcafd859accb6721f89beed3064403aec506a824f1,dad726d41a759c73ad1cdba36106457400940c87e4e292b6883664da9bec9eeb,0.025558,[34],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,uniform_0,0,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:uniform_0:2,,False,"{""negative"": 372, ""positive"": 140, ""rows"": 512}",291690c9b35783ba4a0ec258cca04a4e20ad64be579a21a1e25d03050b2b1225,5552e1b0ca1ccd50ba235087aab64ca55251852d6beb7a6ccb15954d957b1ffb,0.026442,[34],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,uniform_1,1,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:uniform_1:0,,False,"{""negative"": 370, ""positive"": 142, ""rows"": 512}",af390373e488491c0d36ebe22059e8807151859d6b29147ab75588cff47c7b52,eaef9c8927bd1810091f7ad6b87092c3adad27e82be36dab15dc631a707616dd,0.025134,[31],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,uniform_1,1,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:uniform_1:1,,False,"{""negative"": 377, ""positive"": 135, ""rows"": 512}",fea99465016398f4bb2ecc08158e4b0be148aed59230b7a4da9aa2cadc7cfa88,e180c42c7af41a40f156b67d9e285b77dc19a93f1c489e085d2325366b793557,0.046678,[32],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.0005,fit_slot,uniform_1,1,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q2:refit:0.0005:uniform_1:2,,False,"{""negative"": 369, ""positive"": 143, ""rows"": 512}",7f93ffd4a0c574acccf08855a1e13a7fe6ee32c2151b2a3584bd0a00b9b8408e,ee15cc4b3717059ff6bf11226427bdde3f742b0ed58b100d69c1f671b17690d3,0.024912,[27],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q2,refit,0.001,primary,primary_unfiltered,,,available,0,,0,0,0,0,,,0,0,0,0,"{""all_outcomes"": {""causally_ineligible"": 41764, ""censored"": 13, ""no_primary_signal"": 23161, ""stop_loss"": 3}, ""causal_eligible"": 0, ""causal_reasons"": {"""": 16, ""insufficient_history"": 64925}, ""eligible_outcomes"": {}, ""metric_rows"": 0, ""openings"": 64941, ""primary_accepted"": 0, ""primary_event"": 600, ""primary_reasons"": {""no_momentum"": 327, ""primary_history"": 22834, ""signal"": 41780}, ""primary_signals"": 41780}",,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q2,refit,0.001,model,full,,,available,0,,,,,,,,0,,,,"{""all_outcomes"": {""causally_ineligible"": 41764, ""censored"": 13, ""no_primary_signal"": 23161, ""stop_loss"": 3}, ""causal_eligible"": 0, ""causal_reasons"": {"""": 16, ""insufficient_history"": 64925}, ""eligible_outcomes"": {}, ""metric_rows"": 0, ""openings"": 64941, ""primary_accepted"": 0, ""primary_event"": 600, ""primary_reasons"": {""no_momentum"": 327, ""primary_history"": 22834, ""signal"": 41780}, ""primary_signals"": 41780}",conclusive_metric_rows,"{""negative"": 0, ""positive"": 0, ""rows"": 0}",,,,,"{""average_precision"": ""empty_evaluation"", ""brier"": ""empty_evaluation"", ""log_loss"": ""empty_evaluation"", ""roc_auc"": ""empty_evaluation"", ""thresholds.0.3.precision"": ""no_signals"", ""thresholds.0.3.recall"": ""no_positives"", ""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.4.recall"": ""no_positives"", ""thresholds.0.5.precision"": ""no_signals"", ""thresholds.0.5.recall"": ""no_positives""}",0.3,True,,0,0,"{""accepted"": 0, ""f1"": null, ""fn"": 0, ""fp"": 0, ""negative"": 0, ""positive"": 0, ""precision"": null, ""recall"": null, ""rejected"": 0, ""rows"": 0, ""tn"": 0, ""tp"": 0}",,,,,,,,,,,,,
